HourUTC,PriceArea,SpotPriceEUR,mFRRUpActBal,mFRRDownActBal,mFRRUpActSpec,mFRRDownActSpec,ImbalanceMWh,ImbalancePriceEUR,BalancingPowerPriceUpEUR,BalancingPowerPriceDownEUR,Brute_Consumption_MWh,hour_sin,hour_cos,month_sin,month_cos,is_weekend,temp_dry,wind_speed,wind_dir,SpotPriceEUR_lag_1,SpotPriceEUR_lag_24,SpotPriceEUR_lag_168,SpotPriceEUR_roll_mean_6h,Brute_Consumption_MWh_lag_1,Brute_Consumption_MWh_lag_24,Brute_Consumption_MWh_lag_168,Brute_Consumption_MWh_roll_mean_6h,wind_speed_lag_1,wind_speed_lag_24,wind_speed_lag_168,wind_speed_roll_mean_6h,temp_dry_lag_1,temp_dry_lag_24,temp_dry_lag_168,temp_dry_roll_mean_6h,PriceArea_Code
2023-02-11 22:00:00,DK1,94.839996,0.0,0.0,0.0,0.0,-35.0,85.0,94.839996,85.0,3083.8947740000003,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1,7.116666666666667,4.883333333333333,279.29512916000664,94.5,45.0,108.029999,102.1866658333333,3233.9888760000003,3792.257753,3490.5128590000004,3909.3772045,5.95,9.3,4.516666666666667,5.5,7.316666666666666,6.533333333333334,0.2333333333333333,7.094444444444444,0
2023-02-11 22:00:00,DK2,94.839996,0.0,5.25,0.0,0.0,14.8,85.0,94.839996,85.0,3083.8947740000003,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1,3.883333333333333,3.1,272.9243036278436,94.5,30.01,108.029999,102.18666583333334,3233.9888760000003,3792.257753,3490.5128590000004,3909.3772045,3.1833333333333336,8.85,4.683333333333333,3.627777777777778,4.916666666666667,5.133333333333333,-1.5166666666666666,6.036111111111111,1
2023-02-11 23:00:00,DK1,129.720001,0.0,6.58,0.0,0.0,-30.0,67.5,129.720001,67.5,2957.936511,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001,1,5.966666666666666,4.283333333333333,271.47101670410245,94.839996,74.93,111.290001,101.33166499999994,3083.8947740000003,3840.297481,3543.8245540000003,3731.4884608333327,4.883333333333333,8.15,5.116666666666666,5.38611111111111,7.116666666666667,6.8,0.0,7.102777777777777,0
2023-02-11 23:00:00,DK2,129.720001,0.0,12.96,0.0,0.0,-125.300003,67.5,129.720001,67.5,2957.936511,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001,1,3.216666666666667,1.7166666666666668,265.8634549023574,94.839996,32.459999,111.290001,101.331665,3083.8947740000003,3840.297481,3543.8245540000003,3731.4884608333327,3.1,9.55,3.6,3.5444444444444443,3.883333333333333,5.15,-1.3666666666666665,5.405555555555555,1
2023-02-12 00:00:00,DK1,125.489998,0.0,18.58,0.0,0.0,-63.0,67.5,125.489998,67.5,2905.725546,0.0,1.0,0.8660254037844386,0.5000000000000001,1,6.2,4.183333333333333,281.4622456225427,129.720001,77.620003,104.440002,104.30666466666662,2957.936511,4013.591002,3929.811996,3489.918445,4.283333333333333,7.366666666666667,5.2,5.2,5.966666666666666,7.05,0.35,6.963888888888888,0
2023-02-12 00:00:00,DK2,125.489998,0.0,31.379999,0.0,0.0,-41.599998,67.5,125.489998,67.5,2905.725546,0.0,1.0,0.8660254037844386,0.5000000000000001,1,1.7,1.9166666666666667,237.48829311371483,129.720001,32.560001,104.440002,104.30666466666666,2957.936511,4013.591002,3929.811996,3489.918445,1.7166666666666668,9.45,4.1,3.2583333333333333,3.216666666666667,5.8,-0.95,4.8277777777777775,1
2023-02-12 01:00:00,DK1,131.789993,0.0,18.58,0.0,0.0,-6.0,74.0,131.789993,74.0,2821.280405,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001,1,6.15,4.016666666666667,285.27097896738746,125.489998,77.480003,103.669998,107.09833133333329,2905.725546,3937.734308,3862.80031,3271.285123,4.183333333333333,7.783333333333334,5.75,5.086111111111111,6.2,7.366666666666667,0.8333333333333334,6.841666666666666,0
2023-02-12 01:00:00,DK2,131.789993,0.0,22.0,0.0,0.0,-115.800003,74.0,131.789993,74.0,2821.280405,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001,1,1.9666666666666668,1.45,203.395177694166,125.489998,30.5,103.669998,107.09833133333332,2905.725546,3937.734308,3862.80031,3271.285123,1.9166666666666667,10.05,4.6,2.8944444444444444,1.7,6.45,-0.3333333333333333,4.105555555555555,1
2023-02-12 02:00:00,DK1,127.57,0.0,6.92,0.0,0.0,49.0,75.0,127.57,75.0,2762.761298,0.4999999999999999,0.8660254037844387,0.8660254037844386,0.5000000000000001,1,6.266666666666667,2.9333333333333336,268.72579248597367,131.789993,77.029999,101.790001,112.42333083333328,2821.280405,3948.130777,4016.662145,3112.246306166667,4.016666666666667,7.283333333333334,6.366666666666667,4.738888888888888,6.15,7.233333333333333,0.8166666666666668,6.688888888888887,0
2023-02-12 02:00:00,DK2,127.57,0.0,11.58,0.0,0.0,-89.400002,75.0,127.57,75.0,2762.761298,0.4999999999999999,0.8660254037844387,0.8660254037844386,0.5000000000000001,1,1.35,2.333333333333333,186.55158047520027,131.789993,29.15,101.790001,112.42333083333331,2821.280405,3948.130777,4016.662145,3112.246306166667,1.45,10.883333333333336,4.683333333333333,2.5083333333333333,1.9666666666666668,7.6,-0.0333333333333333,3.477777777777778,1
